Can ID,Population,Commercial,Nbr of Houses,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7
4907,6936,12,1293,1,0,1,0,1,1,0
4908,8378,5,1478,1,0,1,1,1,0,1
4909,4583,24,1635,0,1,1,1,0,1,0
4910,6592,50,1091,1,1,0,1,1,0,0
4911,4286,27,1821,1,0,1,1,1,0,1
4912,9181,50,1644,0,0,0,0,1,0,0
4913,1933,41,1570,1,1,1,1,1,1,1
4914,2027,20,1740,1,0,1,1,0,0,0
4915,6909,47,1612,0,0,1,0,1,1,1
4916,3732,30,1063,0,0,0,0,0,0,1
4917,9633,43,1020,1,0,0,1,0,0,0
4918,5210,23,714,1,1,1,0,0,0,0
4919,8447,39,1967,1,1,0,1,0,1,0
4920,845,17,521,1,0,1,0,0,1,1
4921,7348,50,1399,1,0,0,1,0,0,0
4922,5874,45,707,0,0,0,1,0,1,1
4923,4333,23,1420,0,1,0,1,0,0,0
4924,2763,31,1386,0,1,1,1,1,1,1
4925,2545,19,1322,1,1,1,0,0,1,1
4926,413,3,1430,1,1,0,1,0,0,1
4927,6255,35,1216,0,0,1,1,1,1,1
4928,8725,43,553,0,1,0,1,1,1,1
4929,9104,13,1450,0,0,0,0,0,0,0
4930,2919,10,1858,1,0,0,1,1,1,0
4931,417,39,812,1,0,1,1,0,1,1
4932,1146,24,1901,1,0,0,0,1,1,1
4933,1308,9,525,1,1,0,1,1,0,1
4934,8753,23,1607,0,1,0,1,0,0,0
4935,9303,3,1737,1,0,0,0,1,1,1
4936,7450,18,933,1,1,0,1,0,1,1
4937,8315,21,1855,0,0,1,0,1,0,0
4938,3875,39,1686,1,0,0,0,0,0,1
4939,2213,29,1606,0,1,0,1,0,1,0
4940,6300,12,1224,0,1,1,1,0,1,1
4941,3316,33,1629,1,0,1,1,0,1,0
4942,5382,40,1203,0,0,1,0,0,0,1
4943,9557,33,1322,0,1,1,0,0,1,0
4944,4863,35,1255,0,1,1,0,1,1,1
4945,6607,20,965,1,1,1,0,0,1,1
4946,8908,37,1094,0,0,1,0,0,0,0
4947,9239,45,516,0,0,1,0,0,1,1
4948,851,25,1544,0,0,1,1,0,1,1
4949,8848,36,980,1,1,0,1,0,1,1
4950,2409,21,950,1,0,0,1,0,1,1
4951,2954,20,803,1,1,1,1,0,1,0
4952,1116,6,1272,0,1,1,0,1,0,1
4953,8720,28,726,1,1,1,0,0,1,0
4954,7054,21,1557,0,1,0,0,1,1,1
4955,6026,21,1556,0,1,1,1,0,0,1
4956,761,44,1256,0,1,0,0,0,1,1
4957,5480,29,1395,1,0,0,0,1,0,0
4958,4012,18,1383,1,0,0,0,0,1,0
4959,7430,15,1505,1,1,1,1,0,0,1
4960,2070,32,997,1,0,1,0,0,1,0
4961,6675,19,821,1,0,1,0,0,1,1
4962,2490,47,1338,0,0,1,1,1,0,1
4963,9900,46,636,0,1,0,0,0,1,1
4964,4653,25,1984,0,1,1,0,0,1,0
4965,7191,11,1598,1,1,1,1,1,1,0
4966,1596,42,1800,0,1,0,1,1,0,1
4967,914,27,1343,1,1,0,1,1,0,0
4968,4659,22,571,1,1,1,1,1,0,0
4969,4512,49,1357,1,1,0,1,1,1,0
4970,3832,49,1496,0,0,0,0,1,0,1
4971,8367,13,1251,0,0,0,0,1,1,1
4972,7393,41,604,0,0,1,1,1,1,1
4973,355,23,744,0,0,1,1,0,0,0
4974,7114,8,1823,1,0,1,0,1,1,1
4975,6314,19,1324,0,1,1,1,1,1,0
4976,8180,25,717,0,1,0,1,0,1,0
4977,8834,42,848,1,0,0,0,0,0,0
4978,4101,31,656,0,1,0,1,1,0,1
4979,9789,47,1781,0,1,0,1,1,1,1
4980,4159,28,1013,0,1,1,1,1,0,0
4981,8896,40,502,0,1,0,0,1,1,1
4982,2074,21,685,1,1,0,0,1,1,0
4983,4505,34,1354,0,0,1,1,0,0,0
4984,457,12,1086,0,0,0,1,1,1,1
4985,9479,14,1957,0,1,1,0,0,1,1
4986,2929,19,844,1,0,1,0,1,0,1
4987,8618,26,906,1,0,1,0,1,1,0
4988,9875,24,972,1,1,0,1,0,1,1
4989,280,25,1176,1,0,0,0,1,0,1
4990,7202,33,785,0,0,0,1,0,0,1
4991,6374,33,896,0,0,1,0,1,1,0
4992,5797,36,1739,1,1,0,0,0,1,0
4993,3040,18,1930,1,1,0,1,0,0,0
4994,9555,40,1061,0,0,0,1,0,1,0
4995,2058,3,522,0,1,0,0,1,0,0
4996,5899,14,1090,1,1,0,0,0,0,1
4997,9407,47,533,1,0,0,0,0,1,1
4998,9549,34,1415,1,0,0,1,1,0,1
4999,6906,42,706,0,1,1,0,1,0,0
5000,942,33,947,0,0,1,1,1,1,1
5001,2322,31,1314,1,0,0,1,1,0,1
5002,5561,4,1996,0,1,1,0,0,1,1
5003,5745,21,1759,1,0,0,0,0,1,0
5004,5877,30,1973,1,0,0,0,1,0,1
5005,7822,29,1276,1,1,1,1,1,1,0
5006,9224,21,1323,0,1,0,0,1,0,1
5007,429,33,1041,0,0,1,1,1,1,0
5008,7333,17,1272,1,1,1,1,0,1,1
5009,9771,18,1139,0,0,1,0,1,1,0
5010,8309,34,1232,1,1,1,0,1,0,1
5011,8142,20,862,0,0,1,0,1,0,0
5012,8239,17,1957,1,1,1,1,0,1,1
5013,8402,31,961,1,0,1,1,0,1,0
5014,3997,29,983,0,1,1,0,1,0,1
5015,7501,38,1971,1,0,0,1,0,1,0
5016,4737,15,939,0,1,1,1,0,0,0
5017,1845,18,1934,1,1,0,1,1,1,1
5018,5633,10,1867,1,1,1,1,0,0,1
5019,8766,10,971,1,1,0,1,0,1,1
5020,6970,31,1335,0,0,1,0,1,1,1
5021,3489,12,1559,1,0,0,1,1,0,1
5022,2197,36,1781,0,1,0,0,1,1,1
5023,4975,41,554,1,0,0,0,1,1,0
5024,4250,22,1553,0,1,1,1,0,1,1
5025,5676,39,1715,0,0,0,1,0,1,1
5026,884,44,1264,0,0,0,0,1,1,1
5027,7410,15,1265,0,0,0,0,0,1,1
5028,6946,12,1180,1,0,1,1,0,0,0
5029,6080,43,1719,0,1,1,1,0,0,1
5030,663,10,1676,0,1,1,0,0,1,1
5031,2929,12,563,1,1,0,1,1,1,1
5032,3940,45,789,0,1,0,1,1,0,0
5033,5963,35,1189,0,0,0,0,0,0,0
5034,2522,8,1219,1,0,0,1,0,1,0
5035,7283,20,1403,0,1,0,1,0,1,0
5036,9898,44,1532,1,1,1,0,0,1,1
5037,5976,35,1361,1,0,0,1,0,0,0
5038,1497,16,1538,1,0,0,0,1,0,1
5039,692,39,1029,0,1,1,0,0,1,0
5040,891,40,865,1,1,0,1,1,0,0
5041,2515,42,1412,1,0,1,0,1,0,0
5042,2813,46,824,1,0,1,1,0,1,0
5043,5124,3,1427,1,1,0,1,0,1,0
5044,8058,38,1625,1,0,0,0,1,0,1
5045,8541,30,1815,0,1,1,0,0,1,0
5046,9346,19,1815,0,0,0,1,0,1,1
5047,5414,11,1498,0,1,0,1,0,1,0
5048,3104,11,538,0,0,1,0,0,1,0
5049,124,20,799,1,0,0,1,0,1,0
5050,553,10,1519,0,1,0,1,0,1,0
5051,3409,17,1899,1,1,0,0,1,0,0
5052,6330,18,927,1,0,1,1,1,0,0
5053,1284,6,736,1,1,0,0,1,1,1
5054,9505,48,1884,0,0,0,1,1,0,0
5055,6245,36,1599,0,0,1,1,1,0,1
5056,8046,50,971,0,0,0,1,1,0,0
5057,7171,30,1713,0,1,0,0,0,1,0
5058,3286,24,1147,1,1,0,1,0,0,0
5059,1029,50,1383,0,1,0,0,1,1,1
5060,5803,14,1479,1,1,1,0,0,0,0
5061,5513,7,638,1,0,0,0,1,0,0
5062,9425,10,1239,1,1,0,1,1,0,1
5063,5401,32,905,0,0,1,1,1,0,0
5064,6037,46,603,0,0,0,0,0,1,1
5065,2699,28,954,0,1,1,0,1,0,1
5066,3812,20,1818,0,1,1,1,1,0,0
5067,8271,45,904,1,1,0,0,1,0,1
5068,9741,11,1984,0,0,0,1,0,0,0
5069,8807,8,802,0,1,1,1,1,1,0
5070,3875,13,994,1,0,1,1,1,0,0
5071,2991,39,906,1,1,1,1,1,1,0
5072,9684,24,849,0,1,1,0,0,0,0
5073,3398,37,590,0,0,0,1,1,0,1
5074,1645,24,1364,1,1,1,1,1,0,1
5075,5125,47,676,1,0,0,0,1,1,0
5076,5236,13,1098,0,1,1,1,1,0,1
5077,8223,44,624,1,0,0,1,1,0,0
5078,3346,4,516,1,1,1,1,1,1,0
5079,3090,18,1676,0,0,0,0,0,1,1
5080,8544,7,574,0,1,1,0,1,0,1
5081,4502,49,1927,1,0,0,1,0,1,0
5082,9479,1,786,0,0,0,1,1,0,0
5083,4711,39,564,1,1,0,1,0,0,1
5084,9232,30,643,1,0,1,0,1,1,0
5085,4282,42,1026,1,1,1,1,0,0,1
5086,7216,47,857,1,0,1,1,1,0,1
5087,9994,13,1443,1,0,0,0,1,1,0
5088,9224,35,761,1,0,0,1,1,1,0
5089,2134,37,681,1,0,0,0,1,1,0
5090,8714,50,1425,1,0,0,1,1,0,1
5091,6311,40,1620,0,1,0,0,0,1,0
5092,1041,35,752,1,1,0,1,1,1,1
5093,965,47,535,1,1,1,0,0,0,1
5094,6977,6,999,0,0,1,1,1,0,0
5095,4527,48,1899,1,0,1,1,1,1,0
5096,1767,25,962,1,1,1,0,0,0,0
5097,8445,7,1424,1,1,1,0,1,1,0
5098,6920,18,779,1,1,1,0,0,0,0
5099,2112,45,1605,1,0,0,1,0,0,1
5100,3961,14,503,1,0,0,0,0,0,0
5101,7353,46,761,1,0,0,1,0,1,1
5102,5853,17,1147,1,0,0,0,0,1,1
5103,3597,40,766,0,0,1,1,1,1,1
5104,4340,43,1489,1,1,1,0,0,0,0
5105,7006,49,898,1,1,0,1,1,0,1
5106,2915,42,1806,1,0,1,0,1,1,1
5107,4253,18,1920,0,0,0,1,1,1,0
5108,3830,10,542,1,1,0,1,0,0,1
5109,5764,12,1665,0,1,0,0,1,0,0
5110,5703,50,727,1,0,1,1,1,0,0
5111,7658,31,1581,0,0,0,1,0,1,1
5112,7256,20,503,0,1,1,0,1,1,0
5113,6431,12,1435,1,1,1,1,1,1,1
5114,7524,5,1176,0,1,0,1,0,0,0
5115,2167,27,1824,0,1,0,0,0,0,1
5116,5541,15,1721,1,1,0,1,1,1,1
5117,8432,24,838,0,0,1,1,0,1,1
5118,7473,47,1999,0,0,0,1,0,0,0
5119,5123,2,865,0,1,1,1,1,0,0
5120,1077,43,1293,1,0,0,1,1,1,0
5121,8124,37,915,0,1,1,1,1,0,1
5122,1825,47,1367,0,0,1,0,0,0,0
5123,6256,30,950,1,0,0,1,1,1,1
5124,996,25,1537,1,1,1,0,1,1,0
5125,1524,45,750,0,0,0,1,1,0,1
5126,5515,1,983,0,0,0,0,1,1,0
5127,2646,1,1913,1,1,1,1,1,0,1
5128,2321,41,1210,0,1,1,1,1,1,0
5129,7692,48,1476,0,1,1,1,0,1,1
5130,4033,5,971,1,1,1,0,0,1,1
5131,6281,7,1036,0,1,0,1,0,1,0
5132,9676,18,722,1,1,1,0,0,1,0
5133,3329,19,610,1,1,0,0,0,1,0
5134,4152,36,1159,1,0,0,1,0,0,1
5135,9312,10,1677,0,0,0,0,0,1,1
5136,2033,11,534,1,1,1,1,0,1,0
5137,3410,28,769,1,0,1,0,0,0,0
5138,6058,24,573,0,1,1,0,0,1,0
5139,2815,41,651,0,1,1,1,0,1,1
5140,4359,10,1439,1,0,1,1,1,0,1
5141,1864,4,1712,1,0,0,1,0,1,1
5142,5675,27,1660,1,1,0,1,1,0,0
5143,2858,39,1068,0,1,1,0,1,0,0
5144,7304,2,1627,1,0,1,0,0,1,0
5145,2182,40,1607,1,1,0,0,0,1,1
5146,4170,30,1955,1,1,1,1,1,1,0
5147,4437,45,899,0,0,0,1,1,0,1
5148,1659,10,1835,0,1,0,1,0,0,1
5149,8108,48,1946,1,1,1,0,0,1,1
5150,4556,11,1492,1,0,1,0,1,1,0
5151,4158,47,1749,1,1,1,1,1,1,0
5152,4440,13,786,1,0,0,0,0,1,0
5153,1348,18,696,1,1,0,1,1,1,1
5154,9236,15,508,0,1,0,0,1,0,0
5155,6067,2,1740,0,0,1,0,1,0,0
5156,2529,7,1938,0,1,0,0,0,0,1
5157,1466,33,1366,1,0,0,1,0,0,1
5158,2101,49,1988,1,0,0,0,0,1,1
5159,2724,17,770,0,1,0,1,0,1,0
5160,1715,14,1996,1,1,1,0,0,0,0
5161,1287,19,1897,1,1,0,1,1,0,1
5162,7419,3,1677,0,0,1,0,0,1,0
5163,458,15,773,1,0,1,1,1,0,0
5164,4243,31,1371,0,1,1,0,0,1,0
5165,1290,6,863,1,1,0,0,0,0,0
5166,9434,4,1522,1,0,1,1,0,0,0
5167,369,21,1735,1,0,1,1,1,0,0
5168,1774,19,685,0,0,0,0,0,0,0
5169,2748,10,660,1,1,1,1,0,1,0
5170,9164,14,891,0,0,0,1,0,0,0
5171,3249,19,1535,0,0,1,1,1,1,1
5172,1616,22,657,1,0,1,0,1,1,1
5173,4863,10,1161,0,1,0,0,0,0,0
5174,9581,39,977,1,0,1,1,1,1,1
5175,9271,8,909,0,0,1,1,1,0,1
5176,112,17,1738,1,0,0,1,1,0,1
5177,1982,25,1017,0,0,1,0,0,0,0
5178,3061,29,936,1,1,1,0,0,0,1
5179,7461,29,1838,1,1,0,1,0,0,0
5180,3869,44,867,0,1,1,0,0,0,1
5181,1577,50,1160,0,1,0,1,0,0,0
5182,7207,38,1400,1,1,1,1,0,0,0
5183,9664,21,1306,0,1,0,0,0,1,0
5184,4626,40,702,1,1,0,1,0,1,1
5185,8796,31,846,0,1,0,0,1,1,0
5186,6986,44,1560,0,0,0,1,1,1,1
5187,4309,13,1517,1,0,1,1,1,0,0
5188,447,2,582,0,0,0,0,0,1,1
5189,6613,6,735,1,1,1,0,0,1,1
5190,8459,21,811,1,1,0,0,1,1,0
5191,4042,47,1114,1,1,1,1,1,0,1
5192,3586,4,890,0,0,1,1,0,0,1
5193,2642,43,1138,0,0,1,1,0,1,1
5194,5736,13,1105,0,0,0,0,1,0,1
5195,1106,20,1607,0,1,1,1,0,0,0
5196,4358,16,605,1,1,0,1,1,0,0
5197,2180,50,1365,1,1,1,1,1,0,1
5198,2456,27,1860,0,0,0,0,1,0,0
5199,3305,3,528,0,1,0,0,1,0,1
5200,8315,3,1584,1,0,0,0,0,1,0
5201,1999,2,582,1,0,0,1,1,0,1
5202,7210,42,816,0,0,1,0,0,0,1
5203,727,20,578,1,1,1,0,1,0,1
5204,240,23,1680,1,0,0,1,0,0,1
5205,9794,10,1794,0,1,0,0,0,0,0
5206,4843,50,1016,1,1,1,0,0,1,1
5207,8148,43,1654,1,1,0,0,0,0,0
5208,7549,35,1299,0,0,1,1,1,1,0
5209,356,43,1813,0,1,1,1,0,0,1
5210,5010,12,1869,0,1,1,0,1,1,0
5211,6087,4,1783,1,1,1,1,1,0,0
5212,4674,14,1282,0,0,0,0,1,1,1
5213,3145,4,867,0,0,0,1,1,0,1
5214,4991,34,524,0,0,0,1,1,0,0
5215,6214,1,1874,1,1,1,0,0,0,1
5216,8946,11,682,0,0,0,1,1,1,1
5217,968,4,1322,1,0,1,1,0,0,0
5218,8840,43,1109,0,1,0,0,0,1,1
5219,4330,49,1924,1,0,1,1,1,1,0
5220,9579,9,906,0,1,0,0,1,1,1
5221,3409,20,833,0,0,1,1,1,1,0
5222,3196,37,1947,1,0,0,1,1,0,0
5223,8438,48,1254,1,1,0,1,0,0,0
5224,3791,31,1744,0,0,1,0,0,1,1
5225,715,21,677,0,0,0,0,0,0,0
5226,878,25,1316,1,0,0,0,0,0,1
5227,7406,29,1147,1,0,1,0,0,0,1
5228,1886,29,1792,0,1,1,0,1,0,0
5229,7701,25,1904,0,1,1,1,1,1,0
5230,8726,45,1413,1,0,1,1,1,1,0
5231,6671,20,1141,0,0,0,1,1,0,1
5232,4055,9,1903,0,0,0,1,0,0,0
5233,617,20,1015,1,0,0,0,0,0,0
5234,9040,12,1750,0,0,1,0,1,1,1
5235,4877,6,1844,1,1,0,0,0,1,1
5236,2140,42,1082,1,0,1,0,1,1,1
5237,8068,22,926,0,0,0,0,1,0,1
5238,321,23,1296,0,0,0,1,1,1,0
5239,4497,47,884,1,0,0,0,0,0,1
5240,7149,8,1967,0,0,1,0,1,1,1
5241,5821,36,733,0,1,1,1,0,1,1
5242,8784,37,519,1,0,0,1,1,1,1
5243,3804,33,1366,0,0,1,1,0,1,0
5244,1011,40,1714,1,1,0,1,1,1,1
5245,9554,5,1890,0,1,0,1,0,1,0
5246,1759,13,1824,1,0,0,0,0,0,0
5247,7455,7,1955,0,0,1,1,0,0,1
5248,7402,34,860,0,0,1,1,1,1,0
5249,9186,13,1004,1,0,1,1,0,1,1
5250,3934,40,829,1,1,0,0,1,1,0
5251,757,20,1874,1,1,0,1,1,0,1
5252,9383,20,1298,0,0,1,1,1,1,0
5253,3187,21,915,1,0,1,1,1,1,1
5254,9653,37,1076,0,1,0,1,1,0,0
5255,7173,46,1769,0,0,1,1,1,1,1
5256,4419,27,786,0,0,1,1,1,0,1
5257,9884,20,1530,0,1,1,0,1,0,0
5258,1166,21,1223,0,1,0,1,0,1,1
5259,7209,19,669,0,1,1,0,1,1,1
5260,3210,36,543,0,0,0,0,0,0,0
5261,9323,26,1741,1,0,1,0,1,1,1
5262,1623,43,1101,1,0,1,0,0,0,1
5263,5154,44,776,0,1,0,1,0,0,1
5264,3715,5,1267,1,0,0,0,1,0,0
5265,7417,6,1020,1,0,1,0,0,1,0
5266,5778,28,595,1,0,0,1,1,1,0
5267,4418,14,1037,1,1,1,1,1,1,0
5268,6702,17,1162,1,0,1,0,0,0,0
5269,1714,25,1157,0,1,0,1,1,0,1
5270,6788,10,1545,1,1,1,1,1,0,1
5271,1591,47,781,0,1,0,1,0,1,1
5272,9014,2,1078,0,0,1,0,0,1,1
5273,1792,40,1276,0,0,1,1,0,1,0
5274,350,32,712,1,1,1,0,0,1,1
5275,3246,24,851,0,0,0,1,0,0,1
5276,2787,14,554,1,1,0,1,0,0,0
5277,6033,12,1930,1,1,1,0,0,1,0
5278,1357,21,1607,1,1,1,1,1,1,1
5279,3750,42,813,0,0,0,1,0,1,0
5280,4933,21,1912,1,0,1,1,0,0,0
5281,5967,31,957,0,1,0,0,1,1,1
5282,5504,27,545,1,0,1,1,1,0,1
5283,6203,25,1686,1,0,1,0,1,1,0
5284,9857,15,693,1,1,0,1,0,1,0
5285,5871,46,744,1,0,0,1,1,1,0
5286,3876,45,835,1,0,1,1,0,0,0
5287,1326,20,1596,0,0,0,1,1,1,0
5288,2066,50,837,1,1,0,1,0,0,1
5289,1040,11,635,1,1,1,0,0,0,1
5290,1222,37,1479,0,1,1,1,0,0,1
5291,3421,37,1580,1,1,1,0,1,1,1
5292,8540,16,862,1,0,0,1,0,0,1
5293,1722,2,1240,1,0,0,0,1,1,1
5294,1376,38,608,1,0,0,1,0,0,1
5295,2373,46,1190,1,0,1,1,1,0,1
5296,4655,11,684,1,1,1,0,1,0,1
5297,9011,50,1084,0,1,1,0,1,1,0
5298,2794,17,678,1,0,0,1,0,0,1
5299,2681,35,1847,0,1,1,1,0,1,1
5300,7214,34,904,1,0,1,1,0,0,0
5301,325,26,1125,1,1,1,1,0,1,0
5302,1754,39,786,1,0,1,0,0,0,0
5303,1743,41,1557,0,0,1,0,1,1,0
5304,2264,34,843,1,1,0,0,1,1,0
5305,3740,11,517,1,1,1,1,0,1,1
5306,2283,22,979,1,0,0,1,0,0,1
5307,4033,37,1183,1,1,1,0,0,1,1
5308,6002,17,1824,0,0,0,1,1,1,0
5309,3611,9,1196,1,1,0,0,0,0,0
5310,1903,21,669,1,1,0,1,0,0,1
5311,5406,16,696,1,0,1,1,0,0,1
5312,1637,23,1482,1,0,0,1,1,1,1
5313,2405,31,1219,1,0,1,0,1,1,0
5314,837,46,1320,1,1,1,1,0,0,1
5315,1111,43,637,1,0,0,1,1,1,1
5316,352,15,1259,1,0,1,1,0,0,1
5317,883,24,981,0,0,0,0,0,0,1
5318,3381,27,773,1,0,0,1,0,0,1
5319,7531,43,1234,1,0,1,1,1,0,1
5320,4844,47,1505,0,1,0,1,0,0,1
5321,1976,31,1022,0,0,1,1,1,0,0
5322,7446,23,842,1,1,1,0,0,0,0
5323,8330,48,759,0,0,1,0,1,0,1
5324,7159,34,690,1,1,0,1,0,1,0
5325,2331,33,1091,1,0,0,1,1,1,0
5326,1070,31,537,0,0,1,0,0,0,0
5327,9688,48,1811,1,0,1,1,0,1,1
5328,2112,26,605,0,1,0,1,1,1,1
5329,5298,40,1912,0,1,1,1,1,0,0
5330,9662,30,568,1,1,1,1,0,0,0
5331,7774,49,976,1,0,0,0,1,0,0
5332,668,36,1035,0,0,0,1,1,1,0
5333,1921,35,757,1,0,0,1,1,1,1
5334,4949,29,611,0,0,1,1,1,0,1
5335,4956,38,1500,1,1,0,1,0,0,1
5336,6114,38,1584,0,1,0,0,0,0,0
5337,1532,22,821,0,0,1,1,0,0,1
5338,2979,2,1648,0,0,1,0,1,1,0
5339,5235,42,1741,0,1,0,0,1,0,0
5340,5824,10,1992,1,1,1,0,0,1,0
5341,9673,12,1809,0,1,0,0,1,0,1
5342,3887,8,1634,1,0,1,1,1,0,1
5343,3529,9,1556,0,1,1,1,0,0,0
5344,8430,28,1346,1,0,0,1,1,0,0
5345,2335,36,691,1,1,0,0,0,0,0
5346,7726,33,1840,0,0,1,1,0,0,0
5347,4851,7,938,1,1,1,0,0,0,0
5348,5706,24,1129,1,1,0,0,0,0,0
5349,7246,9,576,1,0,0,0,1,1,0
5350,4031,36,571,1,1,1,0,0,0,1
5351,2160,34,1837,1,0,0,1,1,1,0
5352,1767,12,1700,1,0,0,1,1,0,1
5353,2457,34,1413,1,1,0,0,0,1,0
5354,1893,41,1811,0,1,1,0,0,0,0
5355,9494,7,572,1,0,1,0,1,0,0
5356,4571,33,859,1,1,1,0,0,1,1
5357,8564,35,1798,0,1,0,0,1,1,0
5358,4969,23,731,1,0,0,1,1,0,0
5359,4383,49,1633,0,0,1,1,1,1,1
5360,3161,43,1952,1,0,1,1,0,1,1
5361,7087,7,1167,0,0,1,1,0,1,0
5362,2918,3,937,1,0,0,0,1,1,1
5363,7611,28,1612,0,0,0,1,0,0,1
5364,7493,11,665,0,1,0,0,1,0,0
5365,3575,9,1880,0,1,1,1,1,1,1
5366,5765,16,703,1,1,1,1,0,0,1
5367,9668,22,1296,0,0,0,0,0,0,0
5368,9407,34,1678,0,1,0,0,0,1,1
5369,2961,17,649,1,1,0,1,0,1,0
5370,6332,33,1389,1,1,1,0,1,1,0
5371,3948,15,805,1,0,0,1,0,0,0
5372,6955,41,1092,1,1,0,0,1,1,1
5373,5107,3,1442,0,0,1,0,0,0,1
5374,6180,35,1182,0,0,1,1,0,0,0
5375,1127,35,1109,0,0,0,1,0,0,1
5376,9208,22,535,1,0,0,0,0,1,1
5377,2811,14,1804,0,1,0,1,0,0,0
5378,1955,1,790,1,1,1,1,1,1,0
5379,2120,5,1599,0,1,1,1,1,0,0
5380,2695,17,625,0,0,1,1,1,1,1
5381,5868,29,1492,1,1,1,0,0,1,0
5382,527,34,821,1,1,0,1,0,1,0
5383,1167,4,1702,0,1,1,1,0,1,0
5384,757,28,751,1,0,1,0,0,1,1
5385,7807,6,818,0,1,1,1,0,1,0
5386,5643,33,1698,0,0,1,0,0,1,1
5387,6830,36,1527,0,1,1,0,1,1,1
5388,7685,21,1380,1,1,1,1,0,1,1
5389,4062,22,1856,0,1,0,0,1,1,0
5390,4900,20,1252,1,0,0,0,0,0,1
5391,119,24,711,1,1,1,1,1,0,0
5392,8522,37,646,0,1,0,0,0,1,1
5393,5008,3,867,0,0,1,0,1,1,0
5394,3068,39,1488,0,1,1,0,0,1,1
5395,6803,47,1066,0,0,1,0,1,1,0
5396,2093,44,1524,0,1,0,0,0,1,1
5397,172,50,1507,0,1,0,0,0,1,1
5398,6338,33,1294,1,0,0,1,0,1,1
5399,1981,45,643,0,0,1,1,0,1,0
5400,8800,18,827,0,1,0,1,1,1,1
5401,6016,1,648,0,1,1,1,0,0,0
5402,4025,24,797,0,1,1,1,1,1,0
5403,4069,40,957,0,1,1,0,0,1,1
5404,4008,11,760,1,1,0,1,1,0,1
5405,9803,6,971,1,0,0,0,0,0,0
5406,9029,19,837,1,0,1,0,0,1,1
5407,1664,25,1826,1,1,1,1,1,0,0
5408,9839,25,1050,1,1,1,1,0,0,1
5409,1132,17,1099,1,0,1,0,1,0,0
5410,9085,12,1435,0,0,0,0,0,1,0
5411,5014,13,673,1,1,0,0,0,1,0
5412,8555,4,1238,0,0,1,0,1,0,0
5413,5017,49,536,0,1,0,1,0,1,1
5414,1805,41,1303,1,1,0,0,1,0,1
5415,6929,33,1242,0,1,0,1,0,0,1
5416,819,50,555,0,1,1,0,0,1,0
5417,4178,50,1388,0,0,1,1,1,0,0
5418,7071,34,1533,1,1,0,0,1,1,0
5419,5310,10,1944,0,0,1,1,0,1,1
5420,5059,25,660,1,1,0,1,1,1,0
5421,4565,45,639,1,1,0,1,0,0,0
5422,5130,50,606,0,1,0,1,1,0,1
5423,2406,24,1129,0,1,0,1,1,1,1
5424,5439,43,563,0,1,0,1,0,1,1
5425,834,28,1000,0,0,0,0,1,0,0
5426,4634,6,1408,1,0,0,0,1,0,0
5427,1530,48,1803,1,1,1,0,1,1,0
5428,4632,22,977,1,0,0,1,0,1,1
5429,5585,20,1687,1,1,1,1,1,0,1
5430,2786,48,1492,0,0,1,1,1,1,1
5431,7039,11,1380,0,0,0,1,1,1,1
5432,7012,3,1083,0,1,0,1,0,0,0
5433,7477,7,1877,1,0,1,0,0,0,0
5434,4044,19,1244,1,1,1,0,1,0,1
5435,8783,32,1248,0,0,1,1,0,1,0
5436,6187,42,1306,0,0,0,1,0,0,1
5437,2115,43,1453,1,1,1,0,0,1,0
5438,9664,48,836,0,0,1,0,1,1,1
5439,714,12,1588,1,1,1,0,0,1,0
5440,6804,27,1651,0,0,0,1,1,1,0
5441,6182,22,1803,1,1,1,0,1,1,0
5442,145,46,1201,1,0,0,0,1,1,0
5443,1777,11,1980,0,1,1,0,0,1,1
5444,9363,42,992,0,1,1,1,0,0,1
5445,4504,41,704,0,0,1,1,1,0,0
5446,809,36,1022,1,0,0,0,0,1,0
5447,3070,36,1653,0,0,1,0,0,1,0
5448,3002,39,1488,0,0,0,1,1,1,1
5449,8963,16,1934,0,1,0,0,0,0,1
5450,8113,39,808,1,1,0,0,0,1,1
5451,1596,21,1335,0,0,0,1,0,0,1
5452,6529,43,1868,0,0,1,1,1,0,0
5453,6467,33,915,0,0,1,0,0,0,0
5454,8309,9,541,0,1,0,0,0,1,0
5455,8527,20,1347,0,0,1,1,0,1,0
5456,576,4,1883,1,1,0,1,0,0,0
5457,8165,31,1716,0,1,0,1,0,1,1
5458,7875,6,1119,0,0,0,0,1,1,0
5459,4770,28,1349,1,0,1,1,0,0,0
5460,2493,10,900,1,1,0,1,0,0,1
5461,7107,16,628,1,1,0,1,1,0,1
5462,1900,46,512,0,0,1,0,0,0,0
5463,2009,7,1806,0,0,1,1,0,1,0
5464,6670,4,531,0,1,0,1,0,0,0
5465,6908,25,520,1,0,1,0,0,0,0
5466,6879,14,1660,1,1,1,1,1,1,1
5467,6480,21,1811,1,0,0,0,0,1,0
5468,2777,8,1978,0,0,1,0,1,0,0
5469,1353,48,1923,1,1,0,0,0,1,0
5470,2585,29,1963,1,1,1,0,1,0,0
5471,4200,18,1005,0,0,1,0,0,0,0
5472,1908,50,1561,0,0,1,0,1,1,1
5473,7937,47,1859,1,1,0,0,0,1,1
5474,7304,19,1446,1,1,0,0,0,1,0
